name,unit_price,category
Product 6449,165.26,Food
Product 6450,667.12,Clothing
Product 6451,588.64,Tools
Product 6452,556.57,Garden
Product 6453,294.32,Sports
Product 6454,75.20,Tools
Product 6455,732.08,Home
Product 6456,34.69,Garden
Product 6457,740.05,Food
Product 6458,866.53,Tools
Product 6459,359.39,Garden
Product 6460,901.84,Food
Product 6461,709.66,Electronics
Product 6462,487.10,Home
Product 6463,342.82,Sports
Product 6464,541.30,Sports
Product 6465,683.34,Food
Product 6466,441.77,Toys
Product 6467,125.62,Clothing
Product 6468,742.41,Electronics
Product 6469,638.42,Toys
Product 6470,796.75,Electronics
Product 6471,846.87,Home
Product 6472,90.55,Tools
Product 6473,286.71,Tools
Product 6474,958.02,Books
Product 6475,603.93,Toys
Product 6476,734.23,Clothing
Product 6477,808.53,Electronics
Product 6478,148.56,Sports
Product 6479,146.70,Home
Product 6480,45.22,Home
Product 6481,893.07,Tools
Product 6482,377.28,Sports
Product 6483,77.12,Home
Product 6484,273.43,Toys
Product 6485,907.35,Beauty
Product 6486,230.01,Home
Product 6487,799.76,Sports
Product 6488,575.20,Tools
Product 6489,358.12,Beauty
Product 6490,460.06,Toys
Product 6491,110.29,Toys
Product 6492,188.32,Books
Product 6493,679.88,Garden
Product 6494,937.82,Books
Product 6495,220.20,Food
Product 6496,868.89,Garden
Product 6497,614.63,Books
Product 6498,605.87,Home
Product 6499,292.67,Books
Product 6500,955.74,Food
Product 6501,576.34,Toys
Product 6502,79.32,Garden
Product 6503,731.85,Sports
Product 6504,799.34,Garden
Product 6505,11.92,Tools
Product 6506,430.96,Tools
Product 6507,687.91,Toys
Product 6508,874.80,Garden
Product 6509,810.21,Books
Product 6510,931.44,Garden
Product 6511,162.58,Beauty
Product 6512,546.30,Garden
Product 6513,911.98,Books
Product 6514,165.51,Food
Product 6515,245.57,Food
Product 6516,714.04,Home
Product 6517,839.97,Sports
Product 6518,544.19,Home
Product 6519,578.77,Clothing
Product 6520,87.36,Beauty
Product 6521,327.98,Electronics
Product 6522,153.43,Clothing
Product 6523,325.82,Tools
Product 6524,102.43,Food
Product 6525,639.56,Garden
Product 6526,742.67,Home
Product 6527,853.07,Beauty
Product 6528,271.37,Tools
Product 6529,206.22,Clothing
Product 6530,879.26,Clothing
Product 6531,9.47,Home
Product 6532,739.67,Toys
Product 6533,75.71,Garden
Product 6534,90.97,Tools
Product 6535,60.06,Home
Product 6536,783.11,Clothing
Product 6537,673.59,Beauty
Product 6538,890.27,Books
Product 6539,163.72,Beauty
Product 6540,45.77,Toys
Product 6541,218.08,Home
Product 6542,940.28,Tools
Product 6543,121.17,Electronics
Product 6544,714.96,Electronics
Product 6545,895.27,Tools
Product 6546,523.44,Electronics
Product 6547,108.22,Beauty
Product 6548,182.07,Garden
Product 6549,538.49,Books
Product 6550,187.38,Toys
Product 6551,729.34,Garden
Product 6552,356.66,Clothing
Product 6553,839.94,Clothing
Product 6554,853.26,Tools
Product 6555,161.75,Tools
Product 6556,768.44,Home
Product 6557,686.80,Electronics
Product 6558,583.41,Tools
Product 6559,6.93,Toys
Product 6560,520.49,Toys
Product 6561,457.01,Electronics
Product 6562,701.45,Home
Product 6563,650.71,Sports
Product 6564,567.96,Books
Product 6565,580.35,Beauty
Product 6566,387.52,Toys
Product 6567,112.62,Garden
Product 6568,55.46,Electronics
Product 6569,772.47,Clothing
Product 6570,876.16,Clothing
Product 6571,76.46,Tools
Product 6572,10.15,Beauty
Product 6573,187.35,Beauty
Product 6574,275.68,Food
Product 6575,313.92,Beauty
Product 6576,918.31,Tools
Product 6577,320.70,Beauty
Product 6578,680.05,Food
Product 6579,811.67,Beauty
Product 6580,78.83,Electronics
Product 6581,390.72,Clothing
Product 6582,49.26,Home
Product 6583,850.51,Garden
Product 6584,475.00,Beauty
Product 6585,203.86,Clothing
Product 6586,333.04,Electronics
Product 6587,240.83,Electronics
Product 6588,167.55,Garden
Product 6589,539.40,Garden
Product 6590,383.27,Beauty
Product 6591,41.54,Food
Product 6592,713.49,Sports
Product 6593,353.97,Beauty
Product 6594,786.92,Sports
Product 6595,903.53,Electronics
Product 6596,246.39,Tools
Product 6597,596.82,Tools
Product 6598,547.72,Food
Product 6599,640.00,Garden
Product 6600,185.29,Electronics
Product 6601,509.93,Electronics
Product 6602,70.89,Garden
Product 6603,554.00,Sports
Product 6604,9.67,Home
Product 6605,41.58,Books
Product 6606,520.41,Sports
Product 6607,702.37,Beauty
Product 6608,8.07,Home
Product 6609,983.96,Books
Product 6610,256.74,Beauty
Product 6611,558.62,Electronics
Product 6612,576.90,Toys
Product 6613,17.47,Home
Product 6614,293.48,Electronics
Product 6615,542.41,Books
Product 6616,459.61,Clothing
Product 6617,167.55,Toys
Product 6618,40.47,Home
Product 6619,566.21,Beauty
Product 6620,660.63,Books
Product 6621,188.24,Electronics
Product 6622,521.79,Home
Product 6623,955.00,Tools
Product 6624,555.09,Clothing
Product 6625,617.62,Beauty
Product 6626,855.60,Electronics
Product 6627,410.27,Beauty
Product 6628,386.15,Food
Product 6629,995.75,Tools
Product 6630,455.94,Books
Product 6631,438.00,Clothing
Product 6632,326.25,Garden
Product 6633,561.11,Tools
Product 6634,154.59,Electronics
Product 6635,135.38,Electronics
Product 6636,417.41,Food
Product 6637,909.82,Home
Product 6638,104.46,Home
Product 6639,29.02,Food
Product 6640,369.03,Beauty
Product 6641,178.09,Garden
Product 6642,172.89,Sports
Product 6643,157.45,Sports
Product 6644,923.79,Books
Product 6645,366.48,Home
Product 6646,124.74,Food
Product 6647,626.60,Garden
Product 6648,946.52,Books
Product 6649,10.81,Beauty
Product 6650,106.53,Food
Product 6651,466.45,Clothing
Product 6652,772.16,Beauty
Product 6653,904.28,Food
Product 6654,411.62,Beauty
Product 6655,641.80,Beauty
Product 6656,451.51,Toys
Product 6657,622.21,Clothing
Product 6658,507.14,Home
Product 6659,274.00,Beauty
Product 6660,285.17,Sports
Product 6661,442.98,Home
Product 6662,165.68,Sports
Product 6663,724.76,Home
Product 6664,49.13,Food
Product 6665,187.01,Home
Product 6666,163.51,Garden
Product 6667,785.07,Sports
Product 6668,244.79,Home
Product 6669,10.64,Sports
Product 6670,704.09,Tools
Product 6671,76.90,Electronics
Product 6672,526.32,Clothing
Product 6673,866.59,Food
Product 6674,260.09,Electronics
Product 6675,608.17,Tools
Product 6676,571.17,Home
Product 6677,899.51,Toys
Product 6678,200.41,Electronics
Product 6679,66.23,Tools
Product 6680,468.38,Garden
Product 6681,610.13,Food
Product 6682,545.70,Toys
Product 6683,461.03,Sports
Product 6684,259.08,Electronics
Product 6685,671.15,Food
Product 6686,875.18,Beauty
Product 6687,636.37,Toys
Product 6688,380.48,Sports
Product 6689,465.25,Home
Product 6690,92.48,Sports
Product 6691,622.54,Tools
Product 6692,597.14,Electronics
Product 6693,221.90,Clothing
Product 6694,624.11,Books
Product 6695,896.26,Books
Product 6696,676.01,Tools
Product 6697,561.49,Sports
Product 6698,594.29,Home
Product 6699,81.32,Books
Product 6700,776.06,Toys
Product 6701,63.17,Garden
Product 6702,730.48,Sports
Product 6703,805.34,Books
Product 6704,991.98,Beauty
Product 6705,770.67,Electronics
Product 6706,977.07,Food
Product 6707,23.58,Books
Product 6708,562.12,Sports
Product 6709,239.80,Food
Product 6710,987.62,Sports
Product 6711,157.79,Tools
Product 6712,487.69,Food
Product 6713,334.80,Sports
Product 6714,239.48,Sports
Product 6715,589.76,Books
Product 6716,128.21,Beauty
Product 6717,320.18,Beauty
Product 6718,698.14,Tools
Product 6719,693.29,Electronics
Product 6720,914.61,Food
Product 6721,233.65,Home
Product 6722,991.76,Sports
Product 6723,106.78,Toys
Product 6724,897.43,Home
Product 6725,866.00,Home
Product 6726,853.46,Toys
Product 6727,589.99,Electronics
Product 6728,967.89,Tools
Product 6729,522.76,Sports
Product 6730,592.75,Electronics
Product 6731,825.06,Toys
Product 6732,292.81,Sports
Product 6733,201.81,Books
Product 6734,518.49,Garden
Product 6735,918.90,Beauty
Product 6736,256.73,Electronics
Product 6737,810.46,Toys
Product 6738,723.97,Books
Product 6739,610.00,Home
Product 6740,955.21,Beauty
Product 6741,771.43,Tools
Product 6742,287.37,Food
Product 6743,131.33,Clothing
Product 6744,61.45,Home
Product 6745,799.82,Books
Product 6746,6.93,Sports
Product 6747,495.16,Food
Product 6748,931.17,Clothing
Product 6749,82.39,Food
Product 6750,761.12,Home
Product 6751,672.04,Sports
Product 6752,669.61,Beauty
Product 6753,558.27,Books
Product 6754,493.16,Beauty
Product 6755,627.90,Food
Product 6756,967.41,Toys
Product 6757,453.47,Tools
Product 6758,981.08,Electronics
Product 6759,60.86,Electronics
Product 6760,153.49,Electronics
Product 6761,254.95,Clothing
Product 6762,821.54,Tools
Product 6763,353.38,Sports
Product 6764,186.51,Garden
Product 6765,693.13,Sports
Product 6766,621.41,Food
Product 6767,575.28,Sports
Product 6768,931.86,Clothing
Product 6769,689.06,Clothing
Product 6770,997.50,Tools
Product 6771,983.08,Toys
Product 6772,42.55,Sports
Product 6773,317.67,Clothing
Product 6774,972.97,Beauty
Product 6775,381.08,Toys
Product 6776,162.20,Beauty
Product 6777,589.33,Home
Product 6778,370.90,Home
Product 6779,784.77,Tools
Product 6780,949.96,Beauty
Product 6781,320.20,Electronics
Product 6782,760.98,Tools
Product 6783,420.95,Home
Product 6784,265.09,Books
Product 6785,220.90,Food
Product 6786,363.71,Garden
Product 6787,573.85,Clothing
Product 6788,483.30,Beauty
Product 6789,169.63,Beauty
Product 6790,658.67,Clothing
Product 6791,507.15,Tools
Product 6792,885.67,Electronics
Product 6793,232.72,Books
Product 6794,712.14,Toys
Product 6795,651.54,Home
Product 6796,166.65,Toys
Product 6797,486.53,Food
Product 6798,921.22,Garden
Product 6799,26.39,Tools
Product 6800,420.70,Electronics
Product 6801,434.80,Home
Product 6802,904.99,Food
Product 6803,320.96,Books
Product 6804,796.49,Sports
Product 6805,373.35,Clothing
Product 6806,410.43,Home
Product 6807,82.37,Beauty
Product 6808,875.80,Sports
Product 6809,627.05,Toys
Product 6810,133.65,Toys
Product 6811,946.23,Toys
Product 6812,160.91,Books
Product 6813,780.65,Beauty
Product 6814,764.41,Sports
Product 6815,374.28,Toys
Product 6816,676.21,Clothing
Product 6817,664.26,Sports
Product 6818,885.53,Home
Product 6819,480.02,Food
Product 6820,776.13,Electronics
Product 6821,131.59,Electronics
Product 6822,426.68,Garden
Product 6823,442.70,Home
Product 6824,186.54,Sports
Product 6825,375.59,Tools
Product 6826,506.94,Food
Product 6827,613.30,Clothing
Product 6828,190.33,Beauty
Product 6829,834.02,Clothing
Product 6830,774.46,Books
Product 6831,702.52,Toys
Product 6832,836.41,Home
Product 6833,390.21,Toys
Product 6834,63.50,Clothing
Product 6835,49.83,Home
Product 6836,576.07,Electronics
Product 6837,360.79,Books
Product 6838,236.84,Food
Product 6839,589.44,Garden
Product 6840,504.50,Clothing
Product 6841,361.98,Sports
Product 6842,297.75,Toys
Product 6843,511.46,Home
Product 6844,816.70,Food
Product 6845,63.61,Sports
Product 6846,677.02,Tools
Product 6847,645.12,Home
Product 6848,537.47,Books
Product 6849,555.03,Food
Product 6850,96.00,Clothing
Product 6851,442.35,Clothing
Product 6852,915.20,Beauty
Product 6853,775.72,Beauty
Product 6854,889.35,Food
Product 6855,545.38,Garden
Product 6856,254.19,Home
Product 6857,292.46,Sports
Product 6858,128.91,Garden
Product 6859,889.51,Clothing
Product 6860,350.13,Books
Product 6861,971.43,Books
Product 6862,872.31,Electronics
Product 6863,259.83,Food
Product 6864,468.44,Sports
Product 6865,348.30,Beauty
Product 6866,307.91,Home
Product 6867,757.08,Tools
Product 6868,186.39,Electronics
Product 6869,711.45,Garden
Product 6870,568.47,Garden
Product 6871,815.44,Toys
Product 6872,209.89,Tools
Product 6873,29.58,Beauty
Product 6874,812.18,Garden
Product 6875,775.79,Sports
Product 6876,688.37,Tools
Product 6877,470.97,Food
Product 6878,793.68,Home
Product 6879,964.04,Electronics
Product 6880,537.73,Food
Product 6881,159.70,Clothing
Product 6882,204.24,Clothing
Product 6883,153.31,Clothing
Product 6884,284.08,Beauty
Product 6885,22.43,Books
Product 6886,583.45,Toys
Product 6887,523.11,Garden
Product 6888,51.78,Clothing
Product 6889,360.89,Toys
Product 6890,542.56,Sports
Product 6891,965.37,Tools
Product 6892,68.80,Clothing
Product 6893,404.29,Beauty
Product 6894,81.87,Tools
Product 6895,448.68,Electronics
Product 6896,505.56,Tools
Product 6897,781.77,Garden
Product 6898,390.99,Food
Product 6899,601.22,Food
Product 6900,234.20,Clothing
Product 6901,498.35,Garden
Product 6902,76.16,Clothing
Product 6903,958.36,Sports
Product 6904,772.13,Beauty
Product 6905,569.16,Home
Product 6906,486.62,Beauty
Product 6907,967.47,Home
Product 6908,318.87,Sports
Product 6909,402.71,Sports
Product 6910,365.17,Home
Product 6911,483.24,Food
Product 6912,832.31,Toys
Product 6913,263.14,Electronics
Product 6914,25.10,Food
Product 6915,954.45,Toys
Product 6916,90.36,Garden
Product 6917,566.33,Beauty
Product 6918,442.28,Garden
Product 6919,479.14,Clothing
Product 6920,808.50,Clothing
Product 6921,822.81,Clothing
Product 6922,672.72,Home
Product 6923,381.49,Food
Product 6924,713.51,Sports
Product 6925,113.75,Clothing
Product 6926,721.91,Food
Product 6927,457.56,Electronics
Product 6928,268.17,Beauty
Product 6929,152.60,Electronics
Product 6930,250.41,Beauty
Product 6931,461.39,Clothing
Product 6932,529.32,Beauty
Product 6933,683.66,Beauty
Product 6934,807.52,Clothing
Product 6935,535.67,Sports
Product 6936,470.10,Tools
Product 6937,887.84,Home
Product 6938,492.63,Home
Product 6939,146.82,Toys
Product 6940,925.26,Food
Product 6941,167.33,Home
Product 6942,177.20,Tools
Product 6943,373.38,Food
Product 6944,923.64,Beauty
Product 6945,966.45,Beauty
Product 6946,21.48,Garden
Product 6947,688.84,Beauty
Product 6948,547.22,Beauty
Product 6949,697.96,Toys
Product 6950,880.58,Beauty
Product 6951,162.40,Sports
Product 6952,272.05,Food
Product 6953,438.43,Beauty
Product 6954,302.91,Tools
Product 6955,316.72,Home
Product 6956,962.52,Home
Product 6957,232.29,Sports
Product 6958,28.72,Toys
Product 6959,29.84,Clothing
Product 6960,291.03,Toys
Product 6961,55.26,Food
Product 6962,622.29,Home
Product 6963,45.28,Tools
Product 6964,62.87,Electronics
Product 6965,227.84,Garden
Product 6966,75.07,Home
Product 6967,356.28,Garden
Product 6968,269.14,Garden
Product 6969,630.93,Electronics
Product 6970,831.06,Food
Product 6971,708.03,Garden
Product 6972,912.02,Books
Product 6973,522.60,Beauty
Product 6974,596.16,Sports
Product 6975,570.54,Tools
Product 6976,282.39,Books
Product 6977,460.80,Electronics
Product 6978,426.73,Tools
Product 6979,485.30,Sports
Product 6980,880.55,Food
Product 6981,998.58,Toys
Product 6982,192.76,Home
Product 6983,83.74,Books
Product 6984,487.39,Beauty
Product 6985,681.11,Tools
Product 6986,867.17,Books
Product 6987,226.03,Sports
Product 6988,489.45,Toys
Product 6989,405.33,Sports
Product 6990,224.67,Clothing
Product 6991,103.65,Food
Product 6992,78.38,Books
Product 6993,826.16,Tools
Product 6994,115.92,Electronics
Product 6995,490.73,Books
Product 6996,929.35,Beauty
Product 6997,983.54,Toys
Product 6998,79.88,Books
Product 6999,874.93,Beauty
Product 7000,925.74,Garden
Product 7001,676.35,Books
Product 7002,745.87,Clothing
Product 7003,16.13,Beauty
Product 7004,65.34,Beauty
Product 7005,886.10,Electronics
Product 7006,146.53,Garden
Product 7007,68.95,Toys
Product 7008,891.34,Toys
Product 7009,320.32,Sports
Product 7010,438.94,Food
Product 7011,830.63,Tools
Product 7012,538.20,Food
Product 7013,466.42,Books
Product 7014,85.71,Electronics
Product 7015,790.36,Electronics
Product 7016,617.49,Beauty
Product 7017,478.97,Clothing
Product 7018,540.78,Beauty
Product 7019,86.74,Home
Product 7020,606.50,Food
Product 7021,271.40,Electronics
Product 7022,514.91,Electronics
Product 7023,61.53,Beauty
Product 7024,510.27,Tools
Product 7025,766.25,Food
Product 7026,847.19,Electronics
Product 7027,742.17,Tools
Product 7028,341.72,Clothing
Product 7029,958.77,Tools
Product 7030,534.67,Tools
Product 7031,399.40,Books
Product 7032,846.35,Beauty
Product 7033,753.69,Toys
Product 7034,263.11,Tools
Product 7035,425.11,Food
Product 7036,745.78,Sports
Product 7037,726.38,Beauty
Product 7038,274.02,Home
Product 7039,196.48,Tools
Product 7040,774.17,Food
Product 7041,251.04,Home
Product 7042,925.07,Food
Product 7043,750.22,Home
Product 7044,549.94,Sports
Product 7045,297.57,Garden
Product 7046,53.86,Books
Product 7047,764.22,Food
Product 7048,75.39,Garden
Product 7049,396.58,Home
Product 7050,308.42,Clothing
Product 7051,29.64,Electronics
Product 7052,867.49,Toys
Product 7053,467.34,Beauty
Product 7054,497.65,Electronics
Product 7055,457.76,Clothing
Product 7056,32.66,Clothing
Product 7057,865.46,Sports
Product 7058,620.83,Tools
Product 7059,518.18,Clothing
Product 7060,95.96,Toys
Product 7061,919.98,Books
Product 7062,251.22,Food
Product 7063,792.55,Sports
Product 7064,11.67,Books
Product 7065,732.90,Electronics
Product 7066,601.32,Clothing
Product 7067,506.09,Books
Product 7068,261.81,Tools
Product 7069,795.58,Books
Product 7070,138.97,Home
Product 7071,439.85,Clothing
Product 7072,852.94,Sports
Product 7073,230.08,Home
Product 7074,909.36,Sports
Product 7075,469.67,Clothing
Product 7076,288.13,Beauty
Product 7077,637.77,Home
Product 7078,349.57,Garden
Product 7079,144.06,Books
Product 7080,313.40,Food
Product 7081,274.57,Garden
Product 7082,511.64,Tools
Product 7083,920.06,Toys
Product 7084,399.66,Beauty
Product 7085,598.21,Toys
Product 7086,960.40,Beauty
Product 7087,869.93,Toys
Product 7088,5.73,Home
Product 7089,765.11,Electronics
Product 7090,413.17,Tools
Product 7091,6.39,Beauty
Product 7092,120.76,Beauty
Product 7093,269.47,Sports
Product 7094,136.93,Tools
Product 7095,571.01,Tools
Product 7096,566.85,Garden
Product 7097,258.64,Garden
Product 7098,962.84,Electronics
Product 7099,338.18,Clothing
Product 7100,276.14,Beauty
Product 7101,76.27,Beauty
Product 7102,222.37,Books
Product 7103,538.98,Clothing
Product 7104,766.67,Food
Product 7105,816.98,Tools
Product 7106,346.05,Clothing
Product 7107,119.46,Home
Product 7108,421.79,Beauty
Product 7109,598.35,Books
Product 7110,246.42,Beauty
Product 7111,577.11,Garden
Product 7112,407.53,Garden
Product 7113,540.19,Toys
Product 7114,291.41,Tools
Product 7115,292.62,Food
Product 7116,902.10,Tools
Product 7117,644.66,Home
Product 7118,439.96,Electronics
Product 7119,874.96,Electronics
Product 7120,542.11,Garden
Product 7121,501.62,Sports
Product 7122,856.71,Toys
Product 7123,820.37,Garden
Product 7124,140.56,Clothing
Product 7125,974.01,Home
Product 7126,370.17,Tools
Product 7127,695.22,Sports
Product 7128,39.89,Tools
Product 7129,73.79,Food
Product 7130,395.69,Garden
